Member_number,Date,productId,items,productName,price,Category
4486,2015-12-02,9,3,frankfurter,5.5,Fresh Food
1580,2015-12-05,4,3,other vegetables,0.8,Fresh Food
1623,2015-11-02,9,1,frankfurter,5.5,Fresh Food
4169,2015-11-24,2,2,whole milk,1.8,Dairy
2254,2015-01-24,9,1,frankfurter,5.5,Fresh Food
4095,2015-11-01,4,3,other vegetables,0.8,Fresh Food
1264,2015-11-17,17,3,bottled water,0.5,Beverages
3375,2015-01-06,23,2,pork,7.2,Fresh Food
3242,2015-05-23,17,3,bottled water,0.5,Beverages
2227,2015-06-07,4,1,other vegetables,0.8,Fresh Food
3847,2015-12-03,21,2,hamburger meat,12.3,Fresh Food
3897,2015-05-31,21,1,hamburger meat,12.3,Fresh Food
1799,2015-09-27,71,1,shopping bags,5.12,Household & Hygiene
2920,2015-04-26,2,2,whole milk,1.8,Dairy
3713,2015-01-31,58,1,ice cream,1.8,Frozen & Processed Food
4230,2015-11-05,24,3,pastry,3.1,Bakery & Sweets
1455,2015-03-18,29,1,ham,15.2,Fresh Food
3687,2015-03-18,9,2,frankfurter,5.5,Fresh Food
3869,2015-08-01,19,2,sausage,3.1,Fresh Food
2988,2015-10-14,50,2,bottled beer,1.8,Beverages
4242,2015-03-30,17,1,bottled water,0.5,Beverages
4118,2015-12-24,57,2,meat,8.5,Fresh Food
4996,2015-10-24,51,2,dessert,1.15,Bakery & Sweets
4489,2015-03-04,4,1,other vegetables,0.8,Fresh Food
1199,2015-11-09,49,3,beverages,1.1,Beverages
4108,2015-05-12,29,1,ham,15.2,Fresh Food
3484,2015-06-05,15,2,specialty bar,5.2,Bakery & Sweets
1239,2015-08-31,20,2,brown bread,0.8,Bakery & Sweets
4839,2015-12-19,2,1,whole milk,1.8,Dairy
4748,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets
4426,2015-06-06,50,2,bottled beer,1.8,Beverages
3571,2015-12-11,82,2,pet care,5.8,Pet Care
2852,2015-06-08,7,2,citrus fruit,1.5,Fresh Food
3638,2015-05-26,23,1,pork,7.2,Fresh Food
3635,2015-03-10,4,2,other vegetables,0.8,Fresh Food
2723,2015-05-07,56,3,white wine,14.2,Beverages
3495,2015-03-11,2,2,whole milk,1.8,Dairy
2813,2015-11-16,3,2,pip fruit,3.0,Fresh Food
2799,2015-09-02,35,3,sugar,1.2,Bakery & Sweets
4723,2015-05-22,1,2,tropical fruit,7.8,Fresh Food
3313,2015-04-08,22,1,root vegetables,1.8,Fresh Food
4748,2015-12-15,38,1,soda,0.8,Beverages
2991,2015-02-16,2,1,whole milk,1.8,Dairy
1483,2015-04-01,1,3,tropical fruit,7.8,Fresh Food
3950,2015-10-01,83,2,white bread,0.3,Bakery & Sweets
1634,2015-01-16,20,1,brown bread,0.8,Bakery & Sweets
2694,2015-11-21,1,3,tropical fruit,7.8,Fresh Food
2707,2015-10-18,69,2,domestic eggs,1.25,Fresh Food
2813,2015-07-16,27,3,coffee,8.5,Beverages
2276,2015-01-11,38,1,soda,0.8,Beverages
4726,2015-02-06,2,1,whole milk,1.8,Dairy
4353,2015-05-25,50,1,bottled beer,1.8,Beverages
4017,2015-08-13,23,3,pork,7.2,Fresh Food
1422,2015-08-21,4,3,other vegetables,0.8,Fresh Food
2714,2015-03-15,18,1,yogurt,2.2,Dairy
2769,2015-07-21,43,3,sparkling wine,12.5,Beverages
4166,2015-04-30,17,1,bottled water,0.5,Beverages
3614,2015-03-02,7,1,citrus fruit,1.5,Fresh Food
4361,2015-09-05,21,2,hamburger meat,12.3,Fresh Food
1922,2015-09-22,13,3,packaged fruit/vegetables,3.5,Fresh Food
4728,2015-09-06,4,1,other vegetables,0.8,Fresh Food
3646,2015-08-08,38,1,soda,0.8,Beverages
1155,2015-08-10,2,3,whole milk,1.8,Dairy
2119,2015-06-11,37,2,herbs,6.5,Fresh Food
1602,2015-08-29,7,2,citrus fruit,1.5,Fresh Food
1074,2015-06-24,28,1,misc. beverages,1.2,Beverages
2256,2015-04-11,84,3,female sanitary products,2.5,Personal Care
1348,2015-09-17,38,2,soda,0.8,Beverages
3806,2015-08-28,1,3,tropical fruit,7.8,Fresh Food
1711,2015-06-06,38,3,soda,0.8,Beverages
3959,2015-04-12,83,1,white bread,0.3,Bakery & Sweets
1590,2015-08-15,27,2,coffee,8.5,Beverages
1962,2015-06-08,1,1,tropical fruit,7.8,Fresh Food
1766,2015-01-21,23,2,pork,7.2,Fresh Food
2551,2015-10-21,7,2,citrus fruit,1.5,Fresh Food
2294,2015-09-23,9,2,frankfurter,5.5,Fresh Food
4531,2015-05-29,9,2,frankfurter,5.5,Fresh Food
2957,2015-04-12,9,2,frankfurter,5.5,Fresh Food
4415,2015-01-27,4,3,other vegetables,0.8,Fresh Food
1476,2015-08-26,18,1,yogurt,2.2,Dairy
3978,2015-07-23,19,3,sausage,3.1,Fresh Food
2062,2015-09-22,2,2,whole milk,1.8,Dairy
3252,2015-06-28,3,1,pip fruit,3.0,Fresh Food
3922,2015-06-24,2,2,whole milk,1.8,Dairy
1491,2015-10-17,22,1,root vegetables,1.8,Fresh Food
3526,2015-08-26,66,3,onions,1.3,Fresh Food
4060,2015-12-11,53,1,specialty chocolate,18.8,Bakery & Sweets
1067,2015-04-08,21,1,hamburger meat,12.3,Fresh Food
2840,2015-01-27,68,1,photo/film,11.9,Household & Hygiene
4484,2015-11-27,5,1,rolls/buns,1.2,Bakery & Sweets
2353,2015-02-07,25,1,canned beer,1.1,Beverages
3130,2015-02-18,25,2,canned beer,1.1,Beverages
4273,2015-06-14,4,1,other vegetables,0.8,Fresh Food
4565,2015-12-30,25,1,canned beer,1.1,Beverages
2504,2015-08-14,45,3,curd,9.8,Dairy
4127,2015-10-23,11,1,butter,3.2,Dairy
2690,2015-04-01,4,3,other vegetables,0.8,Fresh Food
4129,2015-09-22,2,2,whole milk,1.8,Dairy
4511,2015-06-29,8,1,beef,19.5,Fresh Food
1602,2015-08-04,19,3,sausage,3.1,Fresh Food
4369,2015-02-01,38,3,soda,0.8,Beverages
1302,2015-09-29,12,2,fruit/vegetable juice,2.1,Beverages
3326,2015-04-30,5,1,rolls/buns,1.2,Bakery & Sweets
2066,2015-05-21,3,1,pip fruit,3.0,Fresh Food
3483,2015-01-15,75,3,frozen vegetables,2.5,Frozen & Processed Food
2840,2015-02-12,49,1,beverages,1.1,Beverages
1807,2015-05-18,21,3,hamburger meat,12.3,Fresh Food
2067,2015-08-12,22,1,root vegetables,1.8,Fresh Food
3783,2015-02-17,25,3,canned beer,1.1,Beverages
2884,2015-01-04,75,1,frozen vegetables,2.5,Frozen & Processed Food
2908,2015-03-15,25,2,canned beer,1.1,Beverages
1330,2015-07-10,44,1,newspapers,3.2,Specialty & Seasonal
2293,2015-05-08,5,1,rolls/buns,1.2,Bakery & Sweets
3718,2015-05-20,21,2,hamburger meat,12.3,Fresh Food
4338,2015-01-25,3,1,pip fruit,3.0,Fresh Food
3486,2015-11-08,25,2,canned beer,1.1,Beverages
3635,2015-09-04,40,1,grapes,9.4,Fresh Food
2857,2015-02-18,22,3,root vegetables,1.8,Fresh Food
3684,2015-08-13,7,3,citrus fruit,1.5,Fresh Food
3120,2015-10-20,85,1,cling film/bags,2.2,Household & Hygiene
3872,2015-03-19,9,1,frankfurter,5.5,Fresh Food
2777,2015-04-07,2,1,whole milk,1.8,Dairy
2702,2015-05-27,23,3,pork,7.2,Fresh Food
4796,2015-06-29,10,1,chicken,7.2,Fresh Food
1564,2015-10-23,19,3,sausage,3.1,Fresh Food
2740,2015-07-02,15,2,specialty bar,5.2,Bakery & Sweets
1833,2015-04-13,74,3,whipped/sour cream,5.5,Dairy
1757,2015-12-23,22,3,root vegetables,1.8,Fresh Food
2975,2015-10-24,5,2,rolls/buns,1.2,Bakery & Sweets
4032,2015-08-10,4,3,other vegetables,0.8,Fresh Food
3979,2015-09-16,7,1,citrus fruit,1.5,Fresh Food
3772,2015-03-09,2,1,whole milk,1.8,Dairy
4523,2015-10-28,9,3,frankfurter,5.5,Fresh Food
4004,2015-04-19,27,1,coffee,8.5,Beverages
2936,2015-06-08,29,3,ham,15.2,Fresh Food
2394,2015-06-21,25,1,canned beer,1.1,Beverages
4616,2015-08-16,25,1,canned beer,1.1,Beverages
2362,2015-07-08,25,3,canned beer,1.1,Beverages
3593,2015-11-03,3,1,pip fruit,3.0,Fresh Food
4389,2015-08-27,23,3,pork,7.2,Fresh Food
3206,2015-08-11,86,1,soap,3.8,Household & Hygiene
4601,2015-01-04,3,1,pip fruit,3.0,Fresh Food
4382,2015-11-13,8,2,beef,19.5,Fresh Food
2718,2015-06-08,19,2,sausage,3.1,Fresh Food
4691,2015-10-12,87,3,frozen chicken,3.5,Frozen & Processed Food
3735,2015-11-28,38,2,soda,0.8,Beverages
3900,2015-12-20,1,3,tropical fruit,7.8,Fresh Food
4959,2015-06-30,4,2,other vegetables,0.8,Fresh Food
1815,2015-08-30,8,1,beef,19.5,Fresh Food
2454,2015-04-08,57,3,meat,8.5,Fresh Food
4778,2015-01-15,57,3,meat,8.5,Fresh Food
2289,2015-11-04,17,1,bottled water,0.5,Beverages
1734,2015-07-13,5,3,rolls/buns,1.2,Bakery & Sweets
4019,2015-02-05,24,3,pastry,3.1,Bakery & Sweets
4605,2015-05-28,23,2,pork,7.2,Fresh Food
4864,2015-11-14,3,3,pip fruit,3.0,Fresh Food
4205,2015-02-22,8,1,beef,19.5,Fresh Food
1862,2015-08-03,8,2,beef,19.5,Fresh Food
1846,2015-07-19,5,2,rolls/buns,1.2,Bakery & Sweets
2019,2015-05-28,7,1,citrus fruit,1.5,Fresh Food
2042,2015-11-19,57,1,meat,8.5,Fresh Food
1768,2015-05-26,49,2,beverages,1.1,Beverages
3847,2015-03-26,8,3,beef,19.5,Fresh Food
3557,2015-07-20,29,2,ham,15.2,Fresh Food
3975,2015-02-27,21,1,hamburger meat,12.3,Fresh Food
4198,2015-03-18,8,2,beef,19.5,Fresh Food
2580,2015-09-04,8,1,beef,19.5,Fresh Food
3474,2015-08-25,22,2,root vegetables,1.8,Fresh Food
1678,2015-11-14,7,3,citrus fruit,1.5,Fresh Food
4254,2015-08-14,18,2,yogurt,2.2,Dairy
4704,2015-08-21,1,2,tropical fruit,7.8,Fresh Food
3343,2015-05-10,9,1,frankfurter,5.5,Fresh Food
3812,2015-06-24,8,1,beef,19.5,Fresh Food
3093,2015-03-13,71,1,shopping bags,5.12,Household & Hygiene
2170,2015-06-18,25,2,canned beer,1.1,Beverages
4867,2015-10-29,5,3,rolls/buns,1.2,Bakery & Sweets
3899,2015-03-23,4,1,other vegetables,0.8,Fresh Food
2941,2015-10-03,21,1,hamburger meat,12.3,Fresh Food
1958,2015-07-03,21,2,hamburger meat,12.3,Fresh Food
2760,2015-08-08,9,1,frankfurter,5.5,Fresh Food
4413,2015-08-03,50,3,bottled beer,1.8,Beverages
1737,2015-05-15,1,3,tropical fruit,7.8,Fresh Food
4202,2015-02-18,38,1,soda,0.8,Beverages
1065,2015-11-13,9,1,frankfurter,5.5,Fresh Food
3819,2015-06-28,10,2,chicken,7.2,Fresh Food
2854,2015-02-08,27,3,coffee,8.5,Beverages
4387,2015-09-16,2,3,whole milk,1.8,Dairy
4530,2015-04-12,70,1,margarine,3.5,Pantry Staples
4191,2015-11-03,1,2,tropical fruit,7.8,Fresh Food
3102,2015-12-04,57,3,meat,8.5,Fresh Food
1946,2015-01-25,60,3,cream cheese,6.3,Dairy
2156,2015-05-15,44,2,newspapers,3.2,Specialty & Seasonal
1444,2015-12-16,5,2,rolls/buns,1.2,Bakery & Sweets
1699,2015-05-14,7,3,citrus fruit,1.5,Fresh Food
4954,2015-05-04,2,3,whole milk,1.8,Dairy
2207,2015-04-08,9,2,frankfurter,5.5,Fresh Food
4826,2015-01-28,29,3,ham,15.2,Fresh Food
2374,2015-06-08,9,1,frankfurter,5.5,Fresh Food
1604,2015-08-18,19,1,sausage,3.1,Fresh Food
4437,2015-11-29,69,2,domestic eggs,1.25,Fresh Food
2319,2015-05-10,2,2,whole milk,1.8,Dairy
3018,2015-06-27,5,2,rolls/buns,1.2,Bakery & Sweets
1195,2015-09-28,2,1,whole milk,1.8,Dairy
1768,2015-09-04,19,3,sausage,3.1,Fresh Food
3017,2015-09-28,45,1,curd,9.8,Dairy
3384,2015-11-29,17,3,bottled water,0.5,Beverages
1918,2015-01-30,8,1,beef,19.5,Fresh Food
2524,2015-10-17,9,3,frankfurter,5.5,Fresh Food
2798,2015-06-17,10,1,chicken,7.2,Fresh Food
2096,2015-01-25,19,2,sausage,3.1,Fresh Food
1489,2015-03-13,23,1,pork,7.2,Fresh Food
1431,2015-07-20,18,3,yogurt,2.2,Dairy
2747,2015-07-05,2,1,whole milk,1.8,Dairy
3054,2015-03-22,9,1,frankfurter,5.5,Fresh Food
2691,2015-10-09,8,1,beef,19.5,Fresh Food
1752,2015-04-19,3,2,pip fruit,3.0,Fresh Food
3027,2015-09-15,19,1,sausage,3.1,Fresh Food
4452,2015-06-17,24,2,pastry,3.1,Bakery & Sweets
4129,2015-08-13,10,2,chicken,7.2,Fresh Food
3523,2015-11-09,22,1,root vegetables,1.8,Fresh Food
2128,2015-02-11,2,1,whole milk,1.8,Dairy
4867,2015-02-03,39,1,detergent,5.5,Household & Hygiene
4762,2015-10-30,5,3,rolls/buns,1.2,Bakery & Sweets
1632,2015-05-29,88,1,house keeping products,8.5,Household & Hygiene
4018,2015-11-17,18,2,yogurt,2.2,Dairy
1722,2015-07-13,1,1,tropical fruit,7.8,Fresh Food
1438,2015-10-19,1,3,tropical fruit,7.8,Fresh Food
3958,2015-10-27,45,1,curd,9.8,Dairy
3292,2015-09-13,8,3,beef,19.5,Fresh Food
2861,2015-02-23,2,3,whole milk,1.8,Dairy
1757,2015-02-24,23,1,pork,7.2,Fresh Food
1509,2015-12-30,4,2,other vegetables,0.8,Fresh Food
2364,2015-05-11,5,3,rolls/buns,1.2,Bakery & Sweets
3084,2015-10-26,9,1,frankfurter,5.5,Fresh Food
1850,2015-02-17,18,1,yogurt,2.2,Dairy
1949,2015-03-17,2,2,whole milk,1.8,Dairy
4740,2015-10-02,17,3,bottled water,0.5,Beverages
1072,2015-10-23,9,3,frankfurter,5.5,Fresh Food
4196,2015-07-09,5,1,rolls/buns,1.2,Bakery & Sweets
4814,2015-09-13,2,1,whole milk,1.8,Dairy
1514,2015-02-28,5,2,rolls/buns,1.2,Bakery & Sweets
4584,2015-10-25,10,2,chicken,7.2,Fresh Food
2751,2015-02-03,1,3,tropical fruit,7.8,Fresh Food
4155,2015-09-24,19,3,sausage,3.1,Fresh Food
4670,2015-10-11,19,1,sausage,3.1,Fresh Food
4566,2015-07-27,9,3,frankfurter,5.5,Fresh Food
2371,2015-08-30,64,2,UHT-milk,2.1,Dairy
3442,2015-11-14,5,2,rolls/buns,1.2,Bakery & Sweets
3090,2015-09-27,25,1,canned beer,1.1,Beverages
1457,2015-01-09,18,2,yogurt,2.2,Dairy
4952,2015-04-08,74,2,whipped/sour cream,5.5,Dairy
3165,2015-01-11,5,2,rolls/buns,1.2,Bakery & Sweets
2608,2015-09-19,5,2,rolls/buns,1.2,Bakery & Sweets
2040,2015-10-07,49,1,beverages,1.1,Beverages
1327,2015-08-09,5,1,rolls/buns,1.2,Bakery & Sweets
3363,2015-01-07,5,3,rolls/buns,1.2,Bakery & Sweets
1731,2015-09-09,50,2,bottled beer,1.8,Beverages
2760,2015-08-02,7,3,citrus fruit,1.5,Fresh Food
3120,2015-01-14,17,1,bottled water,0.5,Beverages
1332,2015-04-30,24,1,pastry,3.1,Bakery & Sweets
4530,2015-09-12,69,1,domestic eggs,1.25,Fresh Food
3145,2015-02-23,8,1,beef,19.5,Fresh Food
1099,2015-08-13,89,1,spread cheese,2.5,Dairy
3188,2015-12-06,1,1,tropical fruit,7.8,Fresh Food
3748,2015-10-13,13,1,packaged fruit/vegetables,3.5,Fresh Food
4655,2015-03-31,2,2,whole milk,1.8,Dairy
1827,2015-05-01,57,3,meat,8.5,Fresh Food
2485,2015-02-17,66,1,onions,1.3,Fresh Food
4683,2015-01-15,9,2,frankfurter,5.5,Fresh Food
4358,2015-11-06,8,2,beef,19.5,Fresh Food
1931,2015-10-09,8,3,beef,19.5,Fresh Food
2490,2015-12-18,19,1,sausage,3.1,Fresh Food
4842,2015-12-08,10,3,chicken,7.2,Fresh Food
4616,2015-01-01,25,1,canned beer,1.1,Beverages
2810,2015-09-22,19,2,sausage,3.1,Fresh Food
2785,2015-10-18,1,2,tropical fruit,7.8,Fresh Food
3591,2015-07-20,9,2,frankfurter,5.5,Fresh Food
3896,2015-09-10,19,2,sausage,3.1,Fresh Food
3842,2015-07-01,8,3,beef,19.5,Fresh Food
2648,2015-07-10,1,1,tropical fruit,7.8,Fresh Food
4688,2015-10-02,18,1,yogurt,2.2,Dairy
3511,2015-08-26,9,3,frankfurter,5.5,Fresh Food
3084,2015-09-04,50,1,bottled beer,1.8,Beverages
3810,2015-05-07,40,2,grapes,9.4,Fresh Food
4348,2015-02-26,49,1,beverages,1.1,Beverages
3584,2015-03-10,45,2,curd,9.8,Dairy
2620,2015-06-11,58,3,ice cream,1.8,Frozen & Processed Food
2716,2015-01-18,19,1,sausage,3.1,Fresh Food
3797,2015-08-10,4,3,other vegetables,0.8,Fresh Food
2976,2015-06-02,51,1,dessert,1.15,Bakery & Sweets
2762,2015-11-07,90,2,decalcifier,2.8,Household & Hygiene
3752,2015-04-25,25,3,canned beer,1.1,Beverages
1659,2015-11-30,27,1,coffee,8.5,Beverages
4109,2015-02-08,26,2,berries,10.8,Fresh Food
1542,2015-08-07,23,3,pork,7.2,Fresh Food
2068,2015-06-07,9,3,frankfurter,5.5,Fresh Food
4509,2015-06-14,23,1,pork,7.2,Fresh Food
4646,2015-06-14,9,1,frankfurter,5.5,Fresh Food
2122,2015-04-07,91,1,frozen dessert,2.8,Frozen & Processed Food
2730,2015-06-15,10,2,chicken,7.2,Fresh Food
1800,2015-07-31,92,1,vinegar,1.5,Pantry Staples
1456,2015-09-18,5,3,rolls/buns,1.2,Bakery & Sweets
1138,2015-09-02,2,3,whole milk,1.8,Dairy
4104,2015-06-12,23,1,pork,7.2,Fresh Food
4985,2015-02-28,5,1,rolls/buns,1.2,Bakery & Sweets
3181,2015-12-13,40,3,grapes,9.4,Fresh Food
3178,2015-10-21,9,2,frankfurter,5.5,Fresh Food
1688,2015-11-10,48,1,finished products,6.5,Frozen & Processed Food
1488,2015-11-28,66,1,onions,1.3,Fresh Food
4975,2015-05-08,1,3,tropical fruit,7.8,Fresh Food
4697,2015-01-09,4,1,other vegetables,0.8,Fresh Food
4742,2015-01-11,29,2,ham,15.2,Fresh Food
2640,2015-04-22,4,3,other vegetables,0.8,Fresh Food
2548,2015-12-25,45,1,curd,9.8,Dairy
2825,2015-12-29,19,3,sausage,3.1,Fresh Food
2592,2015-07-04,25,1,canned beer,1.1,Beverages
3622,2015-12-28,29,1,ham,15.2,Fresh Food
4852,2015-08-21,13,1,packaged fruit/vegetables,3.5,Fresh Food
1839,2015-09-03,57,2,meat,8.5,Fresh Food
2413,2015-04-04,2,2,whole milk,1.8,Dairy
2982,2015-06-14,25,3,canned beer,1.1,Beverages
1981,2015-10-31,10,1,chicken,7.2,Fresh Food
4440,2015-09-21,5,1,rolls/buns,1.2,Bakery & Sweets
3497,2015-11-24,82,2,pet care,5.8,Pet Care
3668,2015-12-18,22,1,root vegetables,1.8,Fresh Food
4460,2015-05-28,24,2,pastry,3.1,Bakery & Sweets
1335,2015-01-16,9,1,frankfurter,5.5,Fresh Food
4303,2015-12-07,10,3,chicken,7.2,Fresh Food
3508,2015-02-28,91,1,frozen dessert,2.8,Frozen & Processed Food
1959,2015-03-19,7,1,citrus fruit,1.5,Fresh Food
3856,2015-03-06,19,2,sausage,3.1,Fresh Food
3141,2015-07-29,22,1,root vegetables,1.8,Fresh Food
4640,2015-09-25,22,1,root vegetables,1.8,Fresh Food
4851,2015-05-25,50,2,bottled beer,1.8,Beverages
3306,2015-09-22,9,3,frankfurter,5.5,Fresh Food
2193,2015-04-08,22,3,root vegetables,1.8,Fresh Food
1156,2015-09-13,26,2,berries,10.8,Fresh Food
4596,2015-04-08,21,2,hamburger meat,12.3,Fresh Food
1245,2015-10-08,1,2,tropical fruit,7.8,Fresh Food
1515,2015-07-05,9,2,frankfurter,5.5,Fresh Food
2564,2015-07-14,9,2,frankfurter,5.5,Fresh Food
4527,2015-10-18,38,3,soda,0.8,Beverages
2487,2015-07-09,58,3,ice cream,1.8,Frozen & Processed Food
3420,2015-02-27,8,2,beef,19.5,Fresh Food
4442,2015-11-28,2,1,whole milk,1.8,Dairy
3164,2015-04-30,23,2,pork,7.2,Fresh Food
3601,2015-04-01,2,1,whole milk,1.8,Dairy
3176,2015-05-25,50,2,bottled beer,1.8,Beverages
2568,2015-07-22,23,2,pork,7.2,Fresh Food
1856,2015-10-26,22,3,root vegetables,1.8,Fresh Food
3859,2015-09-30,25,1,canned beer,1.1,Beverages
1668,2015-08-21,7,1,citrus fruit,1.5,Fresh Food
4499,2015-08-23,3,3,pip fruit,3.0,Fresh Food
1753,2015-08-21,22,3,root vegetables,1.8,Fresh Food
3829,2015-06-25,1,3,tropical fruit,7.8,Fresh Food
4825,2015-01-08,8,3,beef,19.5,Fresh Food
3694,2015-11-10,10,1,chicken,7.2,Fresh Food
4147,2015-01-02,7,1,citrus fruit,1.5,Fresh Food
2196,2015-10-09,57,2,meat,8.5,Fresh Food
2229,2015-05-22,60,2,cream cheese,6.3,Dairy
4724,2015-09-03,7,3,citrus fruit,1.5,Fresh Food
3066,2015-10-11,15,3,specialty bar,5.2,Bakery & Sweets
1120,2015-06-08,57,3,meat,8.5,Fresh Food
4769,2015-08-22,7,2,citrus fruit,1.5,Fresh Food
4711,2015-09-17,9,2,frankfurter,5.5,Fresh Food
2391,2015-06-22,7,2,citrus fruit,1.5,Fresh Food
1216,2015-03-04,30,2,turkey,12.5,Fresh Food
3154,2015-05-14,7,2,citrus fruit,1.5,Fresh Food
3911,2015-07-30,19,2,sausage,3.1,Fresh Food
3111,2015-10-15,44,2,newspapers,3.2,Specialty & Seasonal
1385,2015-11-26,2,3,whole milk,1.8,Dairy
1158,2015-03-21,18,3,yogurt,2.2,Dairy
2733,2015-07-22,18,3,yogurt,2.2,Dairy
4999,2015-12-26,17,3,bottled water,0.5,Beverages
2882,2015-06-12,26,2,berries,10.8,Fresh Food
2590,2015-06-25,13,1,packaged fruit/vegetables,3.5,Fresh Food
4249,2015-08-04,9,2,frankfurter,5.5,Fresh Food
3012,2015-05-03,93,1,nuts/prunes,6.2,Fresh Food
1533,2015-11-07,7,3,citrus fruit,1.5,Fresh Food
1667,2015-01-12,8,2,beef,19.5,Fresh Food
4323,2015-05-13,2,3,whole milk,1.8,Dairy
2087,2015-02-22,4,2,other vegetables,0.8,Fresh Food
1853,2015-05-31,8,3,beef,19.5,Fresh Food
2157,2015-10-29,42,1,fish,10.2,Fresh Food
1136,2015-10-29,4,1,other vegetables,0.8,Fresh Food
2049,2015-10-07,1,1,tropical fruit,7.8,Fresh Food
3122,2015-05-02,27,2,coffee,8.5,Beverages
2245,2015-05-15,19,1,sausage,3.1,Fresh Food
4746,2015-10-18,57,2,meat,8.5,Fresh Food
4224,2015-02-24,10,1,chicken,7.2,Fresh Food
4219,2015-03-19,26,1,berries,10.8,Fresh Food
2641,2015-01-01,36,2,frozen meals,9.7,Frozen & Processed Food
3173,2015-07-25,74,2,whipped/sour cream,5.5,Dairy
2191,2015-10-19,8,1,beef,19.5,Fresh Food
4212,2015-04-07,10,2,chicken,7.2,Fresh Food
1902,2015-12-01,10,1,chicken,7.2,Fresh Food
1347,2015-03-27,8,2,beef,19.5,Fresh Food
1578,2015-06-23,13,3,packaged fruit/vegetables,3.5,Fresh Food
1264,2015-11-23,35,3,sugar,1.2,Bakery & Sweets
4632,2015-09-30,9,3,frankfurter,5.5,Fresh Food
3452,2015-11-01,26,3,berries,10.8,Fresh Food
4822,2015-02-10,17,3,bottled water,0.5,Beverages
3987,2015-06-18,19,1,sausage,3.1,Fresh Food
1672,2015-10-07,2,3,whole milk,1.8,Dairy
4864,2015-12-01,58,3,ice cream,1.8,Frozen & Processed Food
3368,2015-03-09,9,3,frankfurter,5.5,Fresh Food
1283,2015-09-22,22,3,root vegetables,1.8,Fresh Food
4428,2015-06-28,19,2,sausage,3.1,Fresh Food
2577,2015-10-25,19,1,sausage,3.1,Fresh Food
1973,2015-10-24,8,3,beef,19.5,Fresh Food
3284,2015-01-23,12,3,fruit/vegetable juice,2.1,Beverages
1905,2015-05-19,35,3,sugar,1.2,Bakery & Sweets
2226,2015-03-09,26,1,berries,10.8,Fresh Food
1932,2015-09-04,18,2,yogurt,2.2,Dairy
4506,2015-08-11,23,1,pork,7.2,Fresh Food
1843,2015-11-27,50,2,bottled beer,1.8,Beverages
3973,2015-07-27,45,3,curd,9.8,Dairy
1651,2015-07-28,8,3,beef,19.5,Fresh Food
3997,2015-10-12,23,1,pork,7.2,Fresh Food
4796,2015-08-25,83,1,white bread,0.3,Bakery & Sweets
1245,2015-09-24,40,2,grapes,9.4,Fresh Food
3579,2015-08-17,94,2,potato products,2.8,Frozen & Processed Food
4387,2015-02-10,22,1,root vegetables,1.8,Fresh Food
2496,2015-06-29,10,2,chicken,7.2,Fresh Food
3590,2015-03-28,10,1,chicken,7.2,Fresh Food
2890,2015-04-26,42,2,fish,10.2,Fresh Food
1401,2015-01-27,25,1,canned beer,1.1,Beverages
3297,2015-05-21,4,1,other vegetables,0.8,Fresh Food
2867,2015-12-23,10,1,chicken,7.2,Fresh Food
1365,2015-05-20,4,2,other vegetables,0.8,Fresh Food
2355,2015-07-24,1,2,tropical fruit,7.8,Fresh Food
1170,2015-03-19,2,2,whole milk,1.8,Dairy
3554,2015-03-21,8,1,beef,19.5,Fresh Food
4171,2015-01-26,19,2,sausage,3.1,Fresh Food
3963,2015-09-17,2,2,whole milk,1.8,Dairy
3076,2015-12-08,5,1,rolls/buns,1.2,Bakery & Sweets
1629,2015-05-17,7,3,citrus fruit,1.5,Fresh Food
1366,2015-05-30,2,1,whole milk,1.8,Dairy
3677,2015-07-29,24,2,pastry,3.1,Bakery & Sweets
2844,2015-05-21,1,1,tropical fruit,7.8,Fresh Food
4509,2015-09-28,76,3,sliced cheese,4.2,Dairy
3245,2015-05-11,38,1,soda,0.8,Beverages
2294,2015-06-22,29,2,ham,15.2,Fresh Food
1234,2015-11-20,80,3,salty snack,0.5,Snacks
3001,2015-12-24,2,2,whole milk,1.8,Dairy
3587,2015-08-05,22,3,root vegetables,1.8,Fresh Food
2700,2015-01-22,38,3,soda,0.8,Beverages
3838,2015-12-14,45,1,curd,9.8,Dairy
4045,2015-12-22,17,1,bottled water,0.5,Beverages
1858,2015-04-25,13,2,packaged fruit/vegetables,3.5,Fresh Food
2280,2015-01-11,1,1,tropical fruit,7.8,Fresh Food
2454,2015-04-06,29,1,ham,15.2,Fresh Food
4437,2015-10-09,23,3,pork,7.2,Fresh Food
1685,2015-03-30,49,1,beverages,1.1,Beverages
2349,2015-02-26,19,3,sausage,3.1,Fresh Food
1463,2015-12-24,19,3,sausage,3.1,Fresh Food
3470,2015-02-19,22,3,root vegetables,1.8,Fresh Food
4914,2015-11-29,2,2,whole milk,1.8,Dairy
2448,2015-08-31,9,2,frankfurter,5.5,Fresh Food
3387,2015-05-10,38,2,soda,0.8,Beverages
3167,2015-11-04,38,3,soda,0.8,Beverages
3175,2015-03-17,9,2,frankfurter,5.5,Fresh Food
2678,2015-09-21,26,2,berries,10.8,Fresh Food
4627,2015-12-18,25,1,canned beer,1.1,Beverages
1773,2015-10-17,9,2,frankfurter,5.5,Fresh Food
